,HIVincidence,HIVprevalence,%msm12month,drugdep,unemployment_rate,household_income
931,0.0,0.0,1.1914217633042097,2.32,2.8,1438
932,6.1,125.3,2.465270884555279,2.11,5.0,217826
933,0.0,0.0,1.655867530597552,2.11,3.2,1341
934,0.0,0.0,0.7046979865771812,2.14,6.0,3084
935,0.0,0.0,0.5040322580645161,2.11,4.3,1051
936,0.0,127.4,0.5443727054057476,2.36,6.7,8495
937,0.0,0.0,2.380952380952381,2.11,3.7,811
938,0.0,239.9,2.212828641880424,2.11,7.1,26398
939,0.0,0.0,0.5892255892255892,2.32,6.8,1397
940,0.0,0.0,1.2459371614301191,2.36,10.4,4140
941,0.0,0.0,0.5655042412818096,2.11,4.2,1228
942,0.0,0.0,0.553905434695352,2.14,7.6,13069
943,0.0,20.6,0.5457522284882663,2.14,3.3,11726
944,0.0,0.0,0.6483999163354947,2.14,5.7,4845
945,0.0,0.0,0.7621550591327201,2.32,3.0,4289
946,0.0,0.0,0.5590062111801243,2.11,3.3,1761
947,0.0,44.5,1.4079728583545377,2.11,7.0,12350
948,0.0,0.0,0.5527043031977892,2.32,2.8,2795
949,0.0,36.3,0.9316770186335404,2.36,10.0,13706
950,0.0,0.0,2.28270412642669,2.14,3.9,2437
951,0.0,0.0,0.5132591958939264,2.11,4.1,1199
952,0.0,0.0,0.561647499331372,2.32,1.7,4161
953,0.0,0.0,0.5569205569205569,2.36,5.7,6503
954,0.0,0.0,0.5862646566164154,2.11,2.8,1403
955,0.0,0.0,0.552689756816507,2.11,1.5,2212
956,0.0,37.5,0.6942148760330579,2.32,8.7,6544
957,0.0,0.0,0.5365526492287056,2.11,3.8,1767
958,0.0,798.1,2.158894645941278,2.32,5.4,2479
959,0.0,116.4,0.5633802816901409,2.11,3.5,2525
960,0.0,0.0,2.785782901056676,2.11,4.6,2414
961,0.0,82.1,0.790722192936215,2.32,3.8,8109
962,0.0,0.0,0.7816862088218872,2.11,4.5,4071
963,0.0,0.0,0.5774783445620789,2.11,1.5,1211
964,0.0,56.4,0.9109394062627084,2.14,6.5,25335
965,0.0,0.0,1.6078838174273857,2.32,4.0,2258
966,0.0,0.0,2.1716378859236003,2.14,7.0,3837
967,0.0,23.0,1.012937835279268,2.32,5.3,26162
968,0.0,0.0,0.5558362809499747,2.11,4.0,2310
969,0.0,0.0,0.5388760585065435,2.11,6.8,1535
970,0.0,0.0,0.5411255411255411,2.11,5.5,3317
971,0.0,19.6,1.0539155891680898,2.32,5.6,22497
972,0.0,0.0,5.387931034482758,2.11,4.5,2157
973,12.9,182.4,1.2374258411196664,2.58,8.0,192303
974,0.0,124.9,2.5198776758409784,2.11,8.5,7442
975,6.1,150.5,0.974854084842036,2.32,7.2,72069
976,0.0,0.0,0.5107252298263534,2.11,2.2,1130
977,0.0,0.0,0.5416666666666667,2.11,6.4,2738
978,0.0,0.0,1.6733601070950468,2.11,4.9,1690
979,0.0,0.0,0.5501222493887531,2.11,2.5,1877
980,0.0,0.0,0.5502063273727648,2.11,2.5,833
981,0.0,0.0,0.5643919958953308,2.11,3.0,1939
982,0.0,56.6,0.6968243088873658,2.14,7.2,9053
983,0.0,0.0,0.5396290050590219,2.11,2.5,3167
984,0.0,0.0,2.9184549356223175,2.11,1.8,1250
985,0.0,0.0,0.7132132132132132,2.32,5.4,2701
986,0.0,0.0,0.5050505050505051,2.11,5.4,614
987,0.0,0.0,0.5326231691078562,2.32,4.3,2458
988,0.0,0.0,0.4987531172069825,2.11,2.9,867
989,0.0,0.0,0.5520046484601976,2.36,7.6,3836
990,0.0,0.0,0.5380476556495004,2.36,5.7,1499
991,18.6,276.5,2.344272065596272,2.11,12.4,58057
992,0.0,54.7,0.5475221114698863,2.37,10.6,7124
993,0.0,82.1,0.7009975734699381,2.37,12.1,8057
994,0.0,87.7,1.541274817136886,2.7,7.6,8353
995,0.0,0.0,0.5383153894870171,2.44,6.8,3279
996,0.0,49.7,1.344155844155844,2.37,8.3,16789
997,0.0,129.3,0.7790368271954674,2.55,14.2,4361
998,0.0,43.2,0.5498672734167614,2.37,11.8,11181
999,8.8,101.3,2.012289507012524,2.7,6.2,43903
1000,0.0,196.4,1.3595166163141994,2.7,10.8,7782
1001,0.0,129.2,1.7050522008289177,2.55,11.4,19533
1002,0.0,90.2,0.9415172913271772,2.7,8.7,10981
1003,0.0,72.4,3.3860759493670884,2.7,7.2,3303
1004,0.0,0.0,0.5427662361968931,2.55,11.5,5434
1005,0.0,71.4,1.0156971375807942,2.34,12.4,7325
1006,0.0,40.8,2.274117520060451,2.7,8.6,28282
1007,0.0,83.6,1.4180024660912454,2.37,10.7,5107
1008,0.0,131.6,0.5420054200542005,2.44,10.6,5320
1009,0.0,65.8,2.2769230769230773,2.44,10.6,14854
1010,9.0,145.4,2.6347694946328772,2.7,8.2,35478
1011,0.0,0.0,0.5274261603375527,2.44,8.0,2075
1012,0.0,91.9,0.5378973105134475,2.7,15.2,4108
1013,0.0,57.0,0.8763482280431433,2.55,12.1,10525
1014,0.0,60.3,0.5577150583065743,2.37,10.8,6186
1015,12.1,175.1,0.856976150536066,2.44,13.8,25734
1016,0.0,126.9,0.699939135727328,2.7,9.0,14368
1017,0.0,84.0,1.2856831553715407,2.37,16.8,7652
1018,0.0,129.4,0.5510364733665705,2.37,10.0,3878
1019,0.0,78.1,0.561324726354196,2.44,9.0,3812
1020,0.0,158.2,0.543267365153279,2.37,11.9,2684
1021,8.6,107.6,1.7015445227966997,2.34,6.8,38000
1022,0.0,0.0,0.6951759005687803,2.37,9.9,4734
1023,0.0,120.4,0.5625879043600562,2.55,7.8,2790
1024,0.0,57.7,0.721110510185686,2.7,12.9,5706
1025,19.2,327.0,2.1265721908457778,2.7,8.0,124101
1026,0.0,49.8,1.957802699106634,2.7,9.0,5542
1027,0.0,47.3,2.063320254363415,2.55,8.5,15438
1028,0.0,128.9,1.1957341376710116,2.7,11.1,21065
1029,0.0,0.0,0.5405405405405406,2.44,11.3,2662
1030,0.0,0.0,1.2406137773424748,2.7,9.5,3024
1031,0.0,55.3,0.7788904784612939,2.7,12.2,6567
1032,0.0,100.2,1.253847030662259,2.7,10.1,8301
1033,0.0,152.8,0.8503775383036434,2.44,8.5,14284
1034,0.0,41.4,1.0434056761268782,2.34,10.8,9839
1035,0.0,0.0,0.5441211260941565,2.37,9.3,4474
1036,0.0,62.3,0.856264637002342,2.55,12.0,14230
1037,0.0,0.0,0.7090012330456227,2.34,6.1,3367
1038,5.7,107.2,1.2358738841013468,2.34,9.1,39955
1039,0.0,60.6,0.5483271375464684,2.37,9.9,11251
1040,0.0,50.9,2.984201287302516,2.7,8.5,7257
1041,0.0,58.8,1.7105458872527144,2.37,10.2,7135
1042,0.0,129.6,1.644423260247855,2.34,9.3,18875
1043,0.0,69.2,2.0933120454142276,2.7,8.6,5984
1044,0.0,0.0,0.5500550055005501,2.44,12.8,1992
1045,0.0,46.6,1.2623045744064854,2.44,8.3,18533
1046,0.0,53.5,2.073365231259968,2.37,10.0,5670
1047,22.4,273.5,3.962006447301753,2.7,9.3,306511
1048,0.0,119.6,0.697262387837915,2.7,9.1,18120
1049,0.0,0.0,0.5465103039963566,2.55,9.6,9134
1050,11.8,182.4,3.1265424219215388,2.7,8.4,61962
1051,0.0,59.7,1.7022643327445,2.55,14.6,5776
1052,0.0,34.1,0.546875,2.37,16.3,12524
1053,0.0,0.0,0.6956194773453657,2.34,12.2,5294
1054,0.0,71.8,1.0589318600368325,2.37,12.9,23184
1055,0.0,0.0,1.5480397105838801,2.55,7.9,5940
1056,0.0,0.0,1.5356265356265357,2.55,11.1,2957
1057,0.0,0.0,0.5585292064230859,2.55,9.4,4212
1058,0.0,87.1,1.5848726636790906,2.55,12.0,9391
1059,0.0,69.9,0.5488266464799395,2.7,11.5,5222
1060,0.0,69.1,0.5474248687297509,2.7,12.7,9693
1061,0.0,63.0,0.5427408412483039,2.44,7.9,3708
1062,0.0,63.0,0.9471432936144211,2.37,8.8,10862
1063,0.0,134.1,1.4332411365350768,2.44,7.9,3263
1064,0.0,222.5,1.5228638184245662,2.44,7.2,27409
1065,0.0,238.7,0.5519188807598511,2.37,19.6,6210
1066,0.0,88.6,1.1914893617021276,2.34,7.4,3744
1067,6.7,88.1,1.3390601313794845,2.7,9.1,31752
1068,0.0,0.0,0.5482233502538072,2.55,11.2,4928
1069,0.0,50.4,2.2721437740693196,2.34,10.0,7385
1070,0.0,48.9,0.5463576158940397,2.44,7.9,12426
1071,0.0,47.3,0.5488668555240793,2.55,19.9,4381
1072,0.0,112.5,0.8482714468629962,2.7,6.9,6636
1073,0.0,60.0,0.697192387412851,2.34,11.2,10557
1074,0.0,108.8,0.5649717514124294,2.55,16.6,2404
1075,0.0,83.0,0.6660689125144101,2.7,13.4,8770
1076,0.0,0.0,0.5557025668166181,2.37,8.8,3918
1077,0.0,55.9,0.5527517423696227,2.37,9.2,4436
1078,0.0,78.8,0.5473897617840852,2.55,13.2,10288
1079,0.0,147.5,0.8681672025723474,2.55,9.7,4841
1080,0.0,60.1,1.5362106803218727,2.44,9.5,11619
1081,0.0,45.7,2.6951436562420543,2.34,10.8,16660
1082,0.0,0.0,2.0555767034640273,2.7,6.3,2861
1083,0.0,60.0,1.5008527572484367,2.34,9.0,8573
1084,0.0,201.6,3.0645502645502645,2.7,5.1,19610
1085,0.0,0.0,0.5469915464942815,2.7,9.2,4355
1086,0.0,0.0,0.552791597567717,2.55,15.0,1740
1087,0.0,57.4,1.243691420331651,2.7,7.6,5349
1088,0.0,86.5,0.8170086342957943,2.55,13.6,11005
1089,0.0,32.3,0.8827756107575446,2.55,11.0,26312
1090,0.0,78.6,0.5550811272416738,2.7,10.6,4628
1091,0.0,59.6,0.829138288421676,2.37,9.4,26052
1092,0.0,0.0,0.5773672055427251,2.7,13.2,911
1093,0.0,41.8,1.059355039725814,2.37,10.5,6634
1094,0.0,56.5,2.3118159481795844,2.55,5.7,8407
1095,0.0,40.6,0.5569772693060364,2.37,12.3,7223
1096,0.0,91.3,0.8252370361699637,2.7,7.7,18306
1097,0.0,95.4,2.7678046869900124,2.7,7.5,15665
1098,0.0,73.8,0.5420918367346939,2.37,8.6,6660
1099,0.0,0.0,1.7562946844886538,2.7,6.8,6301
1100,0.0,41.9,1.6574585635359116,2.37,11.2,9491
1101,0.0,89.7,0.5409060175794456,2.44,8.0,4567
1102,0.0,91.0,0.7064510131994794,2.44,7.5,6055
1103,0.0,0.0,1.263157894736842,2.7,12.7,3578
1104,0.0,192.4,3.071334214002642,2.34,8.0,5620
1105,8.7,116.4,0.9345577124258979,2.37,9.1,44923
1106,0.0,58.9,2.4,2.34,7.9,4514
1107,0.0,34.6,0.551654964894684,2.37,15.4,8004
1108,0.0,0.0,0.5454899668809663,2.34,7.6,5057
1109,0.0,47.4,0.5467426459263822,2.37,12.1,12931
1110,0.0,99.5,0.562429696287964,2.55,9.4,2826
1111,0.0,87.1,1.6130766749112808,2.7,6.2,9716
1112,11.8,219.1,0.8146734323355523,2.91,9.4,22788
1113,0.0,1028.3,0.5469078670593185,2.91,7.5,8108
1114,16.7,240.0,1.1341907431175837,3.1,6.3,39447
1115,0.0,161.2,0.549257917494449,2.69,11.3,8726
1116,0.0,431.8,1.595138625142423,2.91,10.2,15107
1117,0.0,133.1,0.5479046349770472,2.91,6.7,13095
1118,0.0,284.2,0.9746588693957114,2.77,10.9,5888
1119,17.6,194.2,0.7006545588642021,2.77,6.3,46285
1120,37.7,526.4,1.3311036789297659,2.77,7.7,98427
1121,23.3,388.4,1.0012803728906217,2.91,8.9,74757
1122,0.0,263.7,1.6741629185407298,2.77,10.3,3851
1123,0.0,0.0,2.166064981949458,2.91,6.0,2577
1124,0.0,331.4,0.5602240896358543,2.91,9.1,3786
1125,0.0,510.1,0.5477707006369427,2.77,16.0,5677
1126,0.0,282.2,0.5491698595146871,2.91,16.5,7767
1127,0.0,210.6,0.6960556844547563,2.77,8.9,10172
1128,56.4,1015.5,1.1841133544454319,3.1,8.0,168534
1129,0.0,419.7,0.5367856015156299,2.77,18.2,2592
1130,0.0,846.0,1.3828070984097718,3.1,6.5,6909
1131,21.8,217.6,0.9186140209508462,2.91,8.6,12053
1132,0.0,252.1,0.5465227490094275,2.77,9.5,7748
1133,0.0,232.4,1.1556006082108465,2.91,10.3,7204
1134,13.4,195.5,1.9977588005718923,2.91,10.3,26433
1135,28.5,997.6,0.8623298033282903,3.1,8.1,11257
1136,0.0,165.3,0.5526606663508605,2.77,8.0,6166
1137,27.3,481.2,2.185291403157771,2.71,7.4,167840
1138,23.5,250.4,0.5932051051590869,2.91,10.4,11553
1139,21.8,353.4,1.456926190534247,2.91,6.5,87602
1140,20.9,168.3,0.868563076231167,2.69,6.8,35329
1141,56.0,319.8,1.2457912457912457,2.91,6.9,5715
1142,22.1,206.2,1.0997067448680353,2.77,12.3,17060
1143,11.6,195.7,1.3808876518437008,3.1,7.9,46960
1144,0.0,325.8,0.5607895917451773,2.77,19.2,4035
1145,0.0,280.6,0.552655818237642,2.77,10.4,10383
1146,36.9,338.0,0.7810804946843133,2.77,11.2,14598
1147,75.9,1426.5,5.246161436452525,3.23,11.6,150409
1148,24.9,463.1,1.1757668654317064,2.77,7.9,57732
1149,0.0,230.8,1.2555303120889634,3.23,5.1,8772
1150,0.0,283.9,0.7056819564423896,3.1,6.1,8888
1151,26.7,415.2,1.4236865308931375,2.91,8.6,47704
1152,0.0,225.1,0.535264483627204,2.77,11.6,3382
1153,29.5,265.5,1.0569663692518874,2.77,10.8,7676
1154,0.0,85.3,1.3401262598294386,2.77,10.6,9174
1155,22.1,447.8,2.8647288988261597,3.23,12.2,14051
1156,20.7,250.7,1.830821481638718,2.69,8.2,18421
1157,0.0,213.6,0.6925550333910463,3.1,15.3,4155
1158,0.0,401.1,4.257234726688103,2.69,11.0,7925
1159,27.9,421.0,2.1141781681304894,2.69,10.8,15444
1160,31.2,402.3999999999999,0.5504522824486362,2.91,6.2,30664
1161,0.0,242.0,1.5853658536585367,2.91,7.8,18834
1162,16.1,193.2,0.5491737202740831,2.69,11.7,20183
1163,8.7,203.1,1.9020070838252654,3.1,7.8,87975
1164,22.8,350.7,0.8080576857044752,3.1,12.5,45027
1165,0.0,0.0,0.5627462014631401,2.77,10.4,1936
1166,21.6,214.8,1.538537160833661,2.69,7.0,39635
1167,0.0,148.7,0.9182952672474688,2.77,7.6,8712
1168,0.0,174.5,0.7002595367513834,2.91,8.2,21623
1169,12.3,147.4,0.5514240906561441,2.91,7.5,18112
1170,0.0,445.2,0.8557027312155667,3.1,16.1,17589
1171,17.9,214.6,0.7014496626361146,2.77,10.6,15831
1172,38.3,469.2,1.082744472304536,3.1,6.1,9030
1173,0.0,85.2,0.5460750853242321,2.77,9.6,4216
1174,44.0,1049.6,0.7029478458049887,3.1,12.6,3976
1175,0.0,505.3,0.5560851604702891,2.91,6.8,5371
1176,0.0,150.8,2.0691195077778053,3.06,8.9,44391
1177,0.0,56.7,1.041367423154266,2.69,7.4,30571
1178,8.0,214.4,2.631945799760225,2.89,5.8,117406
1179,0.0,0.0,1.9557041370664436,3.06,8.7,11975
1180,0.0,121.9,2.028584601198709,2.65,7.9,24317
1181,5.8,102.4,1.8208693044279256,2.47,8.4,51242
1182,0.0,80.7,2.504120704957525,2.14,5.7,17038
1183,0.0,69.9,2.3535487678913976,2.14,5.0,14905
1184,0.0,66.4,1.038509538242111,3.06,10.0,22392
1185,0.0,82.2,1.3212289578992624,3.18,8.0,62215
1186,0.0,0.0,1.6147635524798154,3.18,10.3,7666
1187,0.0,82.3,1.1181149632297764,2.14,6.7,15108
1188,0.0,63.3,1.044620205939412,2.47,9.6,21567
1189,0.0,100.4,1.4073126388795367,2.14,8.3,16527
1190,0.0,106.0,0.9961089494163424,2.65,10.7,14173
1191,2.9,132.2,2.2795241576393965,2.17,6.7,81593
1192,0.0,218.8,1.833212381282933,2.76,10.2,28490
1193,12.3,291.7,2.489248647253352,2.67,6.6,201429
1194,22.7,458.7,2.478956586800891,2.81,7.4,313408
1195,0.0,165.6,2.972038763039319,2.76,8.3,31041
1196,0.0,402.7,0.6738544474393532,2.69,9.2,11842
1197,3.5,70.1,1.9274431186899186,2.5,4.8,59907
1198,0.0,168.8,1.5806391626597243,2.69,8.8,36453
1199,21.6,364.1,3.1042808416050285,2.76,7.1,52269
1200,36.6,523.3,1.0625933919973436,2.76,10.7,13419
1201,5.9,191.1,2.526825089995717,2.76,6.3,87259
1202,0.0,54.7,0.7541608876560333,2.76,6.9,11851
1203,5.2,226.7,2.9752084417525717,2.69,7.1,91037
1204,8.9,223.30000000000004,1.9482548067365313,2.5,5.1,107516
1205,0.0,223.5,2.0462974804962273,2.69,7.1,7448
1206,20.4,425.2,2.6677870266806805,2.41,6.5,362608
1207,47.3,949.6,2.2855693312616925,3.1,9.6,305115
1208,0.0,127.6,2.7540151222473646,2.69,6.4,17354
1209,0.0,156.6,1.3701063101007283,2.76,5.4,37947
1210,0.0,412.1,1.6696974706563068,2.76,9.0,8498
1211,0.0,230.0,0.791117279666898,2.69,7.3,16140
1212,6.3,357.8,1.4928183794703234,2.76,9.1,55769
1213,14.0,292.2,1.1784095591264936,2.76,9.2,36479
1214,0.0,202.0,0.8058137235515128,2.76,11.5,20492
1215,57.70000000000001,2307.0,4.602414017792632,3.97,13.9,242212
1216,10.4,385.0,2.2666190985848496,2.86,7.9,94371
1217,4.4,151.2,1.4893913181809142,2.86,9.4,55369
1218,9.0,273.7,2.281541542519416,2.86,10.0,211001
1219,0.0,280.4,3.19867848025229,2.86,5.1,5839
1220,10.3,266.8,2.997669901492068,2.86,8.5,286896
1221,0.0,153.7,1.6972972972972973,2.86,7.5,30390
1222,12.1,480.9,1.3797564507323095,2.86,11.0,177736
1223,0.0,122.5,1.8443898443898443,2.86,7.3,58776
1224,10.5,270.5,3.1490501957770327,2.86,6.8,583809
1225,0.0,207.2,2.223308086977767,2.86,3.2,3978
1226,7.3,209.0,2.812387453919335,2.86,7.6,258675
1227,7.400000000000001,216.4,2.7981775209215973,2.86,8.8,180659
1228,24.0,846.4,5.882251393137547,2.86,10.1,290631
1229,6.2,251.3,1.7284327857527186,2.86,8.6,300355
1230,0.0,0.0,0.7505897490885696,2.07,13.2,5007
1231,0.0,0.0,0.5498281786941581,2.68,11.9,3609
1232,0.0,83.3,1.5980617688806227,2.44,7.7,41767
1233,0.0,52.0,1.527521727679747,2.07,10.5,12860
1234,0.0,64.4,0.7031588057118131,2.07,12.1,9593
1235,0.0,37.4,1.1599133931333128,2.7,14.4,6409
1236,0.0,0.0,1.9075403949730703,2.68,7.9,3055
1237,0.0,39.9,2.1205357142857144,2.64,9.4,22700
1238,0.0,76.4,1.6480122550836358,2.7,10.5,43712
1239,0.0,46.0,0.6134073316781072,2.07,9.4,7388
1240,4.6,178.2,1.3245954073739288,2.64,10.6,60320
1241,0.0,46.9,0.7931979000228259,2.64,9.1,15863
1242,5.3,143.4,1.0524617928142264,2.64,11.6,52842
1243,0.0,31.7,0.983195385001254,2.64,10.5,19804
1244,0.0,26.5,1.053159478435306,2.07,9.6,10518
1245,0.0,31.2,1.6972165648336728,2.07,15.8,11250
1246,0.0,39.4,1.0856044328847676,2.68,13.1,14382
1247,0.0,95.0,1.0616410172002304,2.7,16.1,13208
1248,0.0,44.5,0.9459218275923612,2.7,7.2,28568
1249,0.0,0.0,0.5427170868347339,2.07,13.8,5781
1250,0.0,64.0,1.3761467889908259,2.68,11.0,15695
1251,0.0,0.0,0.9339362957137239,2.68,8.5,11263
1252,6.5,82.2,1.6287699549224217,2.7,9.3,43562
1253,0.0,59.4,0.5485640529202969,2.07,8.7,13612
1254,7.9,138.2,1.075297436852892,2.91,15.5,165962
1255,0.0,45.6,0.9966777408637874,2.7,12.9,10827
1256,0.0,0.0,1.173901173901174,2.68,10.8,6916
1257,0.0,78.0,1.0269385325197202,2.07,7.8,34833
1258,0.0,50.5,0.6133243304073824,2.7,10.5,14705
1259,0.0,38.6,0.8515258886729912,2.7,10.7,17632
1260,0.0,25.6,1.7263104838709675,2.68,9.0,13941
1261,0.0,29.0,1.2825495530509134,2.7,9.7,13965
1262,6.1,169.7,1.7636997504462995,2.7,10.0,109806
1263,0.0,53.9,1.1638213418628849,2.7,11.2,22140
1264,0.0,35.7,1.8541409147095178,2.07,14.2,11361
1265,0.0,0.0,0.7262917617763021,2.68,8.1,5415
1266,0.0,77.5,1.0415918396666906,2.7,12.1,24773
1267,11.1,128.2,1.119278581294553,2.7,11.8,60485
1268,8.2,146.5,1.3875102954531056,2.64,10.3,100042
1269,0.0,61.3,1.8609498287926156,2.07,12.7,7123
1270,8.0,174.5,3.412800293416468,2.44,8.9,230895
1271,0.0,0.0,0.546448087431694,2.68,5.4,1021
1272,0.0,79.4,0.5590062111801243,2.44,14.4,4308
1273,0.0,41.0,1.6966185859541263,2.91,12.4,32510
1274,0.0,30.9,0.7601935038009675,2.07,8.0,9136
1275,0.0,59.8,1.013908748212661,2.78,10.2,37859
1276,4.4,40.8,1.9897124497044907,2.78,7.5,68279
1277,0.0,0.0,0.5639097744360901,2.68,14.2,2345
1278,0.0,51.6,1.7210944395410415,2.68,12.7,5066
1279,8.4,132.8,2.3007700157714073,2.42,10.9,334508
1280,0.0,32.5,0.91681787794862,2.07,12.3,10452
1281,0.0,47.8,1.1406018032371366,2.68,8.5,26693
1282,0.0,52.8,0.9415172913271772,2.44,11.4,12133
1283,0.0,56.1,0.705039297272307,2.7,15.2,15529
1284,0.0,29.3,1.0013702961947928,2.68,10.1,10668
1285,0.0,39.4,1.0830670926517572,2.7,8.8,33709
1286,0.0,0.0,1.6168289290681501,2.07,11.4,5925
1287,4.7,60.7,1.4692085745136565,2.78,10.0,58328
1288,0.0,58.7,2.2781870595771943,2.7,13.0,23219
1289,0.0,60.0,0.546448087431694,2.07,20.1,3985
1290,4.2,101.4,1.1216047332036132,2.44,14.1,64889
1291,0.0,59.6,1.1936850211782826,2.7,12.9,18157
1292,8.0,178.6,2.4458077158768745,2.2,9.1,489797
1293,0.0,36.8,0.7524831945419885,2.44,9.5,9668
1294,0.0,32.8,1.6320300575319948,2.07,13.4,9398
1295,0.0,0.0,1.0062456627342125,2.68,15.3,3201
1296,0.0,67.0,1.1411617026132603,2.7,11.1,8847
1297,0.0,0.0,0.8048289738430584,2.07,15.0,3743
1298,0.0,58.2,1.6932488529604544,2.07,10.8,9811
1299,4.3,48.5,2.27334348342962,2.44,7.4,95304
1300,0.0,0.0,0.5447612130016343,2.07,14.4,6091
1301,0.0,79.9,1.1343460248569737,2.07,15.1,11796
1302,3.7,141.6,1.230481892964555,2.7,12.1,77589
1303,3.7,0.0,2.5591359017712043,2.91,12.9,64182
1304,0.0,0.0,1.071268489466607,2.64,10.7,22856
1305,0.0,48.3,1.0885115382223052,2.91,12.7,16177
1306,0.0,0.0,1.5042117930204573,2.68,15.9,3495
1307,0.0,61.8,0.9219776420421804,2.7,11.5,27435
1308,0.0,28.2,1.4453051199697715,2.7,11.7,21318
1309,0.0,70.4,0.6998277347114557,2.64,9.5,28178
1310,11.5,161.4,1.8172147859232337,2.78,8.4,136471
1311,22.2,452.6,3.057024450241682,3.5,16.8,667553
1312,0.0,65.7,0.7807417046193884,2.07,11.5,12662
1313,0.0,0.0,1.1719329476338822,2.48,8.1,7637
1314,4.2,126.59999999999998,2.1750577180120705,2.11,7.2,123446
1315,0.0,47.1,0.8390480032271077,2.48,4.5,13534
1316,0.0,37.7,1.2138693588125713,2.48,11.0,16793
1317,0.0,61.5,1.0389970215418716,2.36,8.1,15466
1318,0.0,0.0,2.834410740924913,2.18,3.2,2316
1319,0.0,42.7,0.8351935955661612,2.18,5.7,24719
1320,0.0,0.0,0.5927439959121104,2.18,4.2,10749
1321,0.0,40.3,0.6982649174777824,2.48,6.7,13542
1322,6.3,74.1,2.896929006589581,2.11,4.8,33813
1323,0.0,86.8,1.0004387889425186,2.36,8.5,12876
1324,0.0,79.5,0.7433318758198513,2.18,3.6,5050
1325,0.0,28.5,1.5735188294555047,2.36,6.0,19757
1326,0.0,44.9,1.3751399776035833,2.36,4.9,22545
1327,0.0,0.0,0.5447941888619854,2.48,9.3,3539
1328,0.0,0.0,2.047463936714751,2.48,4.5,2627
1329,0.0,0.0,0.7532956685499058,2.18,4.8,4855
1330,0.0,16.9,0.6600384326175954,2.36,7.7,26654
1331,5.6,107.4,2.485895261500121,2.11,5.9,155220
1332,0.0,0.0,0.9035307200444814,2.18,3.8,7491
1333,0.0,35.0,2.8365282591780434,2.36,5.2,15639
1334,0.0,0.0,0.7009345794392523,2.18,4.8,6311
1335,0.0,0.0,0.7027855865065168,2.18,4.8,8424
1336,0.0,31.0,1.1737089201877933,2.18,5.2,13077
1337,0.0,43.6,0.8104665971981012,2.18,6.0,18743
1338,0.0,122.1,0.937766410912191,2.36,5.1,2576
1339,16.9,400.1000000000001,5.512394391087729,2.49,7.0,484868
1340,0.0,0.0,0.7879458114459497,2.18,5.6,7862
1341,0.0,28.6,1.0023806540533768,2.48,5.2,8740
1342,0.0,62.8,1.845566397963513,2.36,7.7,13958
1343,0.0,33.6,0.8064970954824884,2.48,8.0,18821
1344,0.0,70.5,0.8778530223225482,2.18,4.1,4442
1345,0.0,0.0,0.9443021766965429,2.36,11.3,6256
1346,0.0,65.6,0.8316658329164582,2.18,6.2,16885
1347,0.0,0.0,0.7941009642654565,2.48,2.8,1917
1348,0.0,0.0,1.6679447852760738,2.48,7.4,6006
1349,0.0,0.0,0.8537886872998933,2.18,4.2,3094
1350,0.0,0.0,0.5404188245890565,2.48,5.5,5010
1351,0.0,0.0,0.5402160864345739,2.48,3.8,1700
1352,0.0,34.9,1.5393386545039909,2.18,5.9,11007
1353,0.0,0.0,0.5719313682358117,2.18,2.6,2469
1354,0.0,57.3,0.6470465456063452,2.18,4.4,10076
1355,0.0,60.1,0.5515390921964671,2.18,5.0,14727
1356,0.0,0.0,0.5305039787798408,2.48,10.2,2018
1357,0.0,0.0,1.5106555165902347,2.48,4.9,4072
1358,0.0,82.6,1.1565836298932384,2.18,4.4,8780
1359,0.0,47.3,1.024473534433694,2.18,5.9,9279
1360,0.0,32.7,1.9268621154045373,2.36,8.5,10249
1361,0.0,36.7,1.0236470401523567,2.36,7.4,13494
1362,0.0,59.0,1.1306446053085144,2.18,6.5,15511
1363,0.0,0.0,0.8083832335329342,2.18,4.3,3768
1364,0.0,35.6,2.4305280658696855,2.18,4.1,12410
1365,0.0,103.4,0.6073858114674442,2.18,6.8,7838
1366,0.0,0.0,1.25,2.48,5.0,2776
1367,0.0,156.1,1.469443547927781,2.18,4.4,57799
1368,0.0,14.3,0.7095363470034362,2.36,5.2,24163
1369,0.0,0.0,0.5494505494505495,2.48,3.8,5822
1370,0.0,68.3,1.8325028130525638,2.36,8.5,11616
1371,0.0,0.0,0.5539358600583091,2.18,4.6,3998
1372,0.0,53.7,0.842487816965392,2.48,5.0,12642
1373,0.0,0.0,0.9684113442471755,2.36,4.6,4772
1374,9.3,275.3,4.027023306542986,2.97,7.9,206156
1375,0.0,0.0,3.1565656565656566,2.48,5.0,1721
1376,0.0,0.0,0.9314140558848433,2.18,5.0,6463
1377,0.0,0.0,0.5443747937974266,2.18,6.0,6378
1378,0.0,90.8,1.1833385926159672,2.18,6.3,22498
1379,0.0,0.0,0.5483405483405484,2.18,4.0,3933
1380,0.0,0.0,0.9256142712891282,2.48,3.4,6351
1381,0.0,77.0,1.0033236652434243,2.48,7.9,85033
1382,0.0,83.4,2.805646036916395,2.11,5.4,46214
1383,0.0,48.5,1.5685068429955404,2.36,6.2,30283
1384,0.0,0.0,1.7642907551164433,2.18,6.4,6025
1385,0.0,41.0,1.0515876408528975,2.36,6.3,56750
